82185;41;OLLA - MAPI;28/07/2014;EJECUTIVO;10;44;MAPI - OLLA;28/07/2014;EJECUTIVO;10
82186;41;OLLA - MAPI;29/07/2014;EJECUTIVO;10;44;MAPI - OLLA;29/07/2014;EJECUTIVO;10
82187;41;OLLA - MAPI;30/07/2014;EJECUTIVO;10;44;MAPI - OLLA;30/07/2014;EJECUTIVO;10
82188;41;OLLA - MAPI;31/07/2014;EJECUTIVO;10;44;MAPI - OLLA;31/07/2014;EJECUTIVO;10
82189;41;OLLA - MAPI;01/08/2014;EJECUTIVO;10;44;MAPI - OLLA;01/08/2014;EJECUTIVO;10
82404;41;OLLA - MAPI;02/08/2014;EJECUTIVO;10;44;MAPI - OLLA;02/08/2014;EJECUTIVO;10
82190;41;OLLA - MAPI;03/08/2014;EJECUTIVO;10;44;MAPI - OLLA;03/08/2014;EJECUTIVO;10
82191;41;OLLA - MAPI;04/08/2014;EJECUTIVO;10;44;MAPI - OLLA;04/08/2014;EJECUTIVO;10
82192;41;OLLA - MAPI;05/08/2014;EJECUTIVO;10;44;MAPI - OLLA;05/08/2014;EJECUTIVO;10
82193;41;OLLA - MAPI;06/08/2014;EJECUTIVO;10;44;MAPI - OLLA;06/08/2014;EJECUTIVO;10
82405;41;OLLA - MAPI;07/08/2014;EJECUTIVO;10;44;MAPI - OLLA;07/08/2014;EJECUTIVO;10
82194;41;OLLA - MAPI;08/08/2014;EJECUTIVO;10;44;MAPI - OLLA;08/08/2014;EJECUTIVO;10
82195;41;OLLA - MAPI;09/08/2014;EJECUTIVO;10;44;MAPI - OLLA;09/08/2014;EJECUTIVO;10
82196;41;OLLA - MAPI;10/08/2014;EJECUTIVO;10;44;MAPI - OLLA;10/08/2014;EJECUTIVO;10
82197;43;OLLA - MAPI;11/08/2014;EJECUTIVO;10;46;MAPI - OLLA;11/08/2014;EJECUTIVO;10
82406;41;OLLA - MAPI;12/08/2014;EJECUTIVO;10;44;MAPI - OLLA;12/08/2014;EJECUTIVO;10
